,FQU_SRR1974675,FRE_SRR1974875,FRE_SRR1974876,FRE_SRR1974877,FRE_SRR1974878,FRE_SRR1974879,FRE_SRR1974880,FRE_SRR1974881,FRE_SRR1974882,FRE_SRR1974883,FRE_SRR1974884,FRE_SRR1974885,FRE_SRR1974886,FRE_SRR1974887,FRE_SRR1974888,FRE_SRR1974889,FRE_SRR1974890,FRE_SRR1974891,FRE_SRR1974892,FQU_SRR1974893,FRE_SRR1974894,FQU_SRR1974895,FRE_SRR1974896,FQU_SRR1974897,FQU_SRR1974898,FQU_SRR1974899,FRE_SRR1974900,FQU_SRR1974901,FQU_SRR1974902,FQU_SRR1974903,FQU_SRR1974904,FQU_SRR1974905,FQU_SRR1974906,FQU_SRR1974907,FQU_SRR1974908,FQU_SRR1974909,FQU_SRR1974910,FQU_SRR1974911,FQU_SRR1974912,FQU_SRR1974913,FRE_SRR1974914,FQU_SRR1974915,FQU_SRR1974916,FQU_SRR1974917,FQU_SRR1974918,FQU_SRR1974919,FQU_SRR1974920,FQU_SRR1974921,FQU_SRR1974922,FQU_SRR1974923,FQU_SRR1974924,FQU_SRR1974925,FQU_SRR1974926,FQU_SRR1974927,FQU_SRR1974928,FQU_SRR1974929,FQU_SRR1974930,FQU_SRR1974931,FQU_SRR1974932,FQU_SRR1974933,FQU_SRR1974934,FQU_SRR1974935,FQU_SRR1974936,FQU_SRR1974937,FQU_SRR1974938,FQU_SRR1974939,FQU_SRR1974940,FQU_SRR1974941,FQU_SRR1974942,FQU_SRR1974943,FQU_SRR1974944,FQU_SRR1974945,FRE_SRR1974946,FQU_SRR1974947,FQU_SRR1974948,FQU_SRR1974949,FQU_SRR1974950,FQU_SRR1974951,FQU_SRR1974952,FQU_SRR1974953,FQU_SRR1974954,FQU_SRR1974955,FQU_SRR1974956,FQU_SRR1974957,FQU_SRR1974958,FQU_SRR1974959,FQU_SRR1974960,FQU_SRR1974961,FQU_SRR1974962,FQU_SRR1974963,FQU_SRR1974964,FQU_SRR1974965,FQU_SRR1974966,FQU_SRR1974967,FQU_SRR1974968,FQU_SRR1974969,FQU_SRR1974970,FQU_SRR1974971,FQU_SRR1974972,FQU_SRR1974973,FQU_SRR1974974,FQU_SRR1974975,FQU_SRR1974976,FQU_SRR1974977,FQU_SRR1974978,FQU_SRR1974979,FQU_SRR1974980,FQU_SRR1974981,FQU_SRR1974982,FQU_SRR1974983,FQU_SRR1974984,FQU_SRR1974985,FQU_SRR1974986,FQU_SRR1974987,FQU_SRR1974988,FRE_SRR1974989,FQU_SRR1974990,FQU_SRR1974991,FQU_SRR1974992,FQU_SRR1974993,FQU_SRR1974994,FQU_SRR1974995,FQU_SRR1974996,FRE_SRR1974997,FQU_SRR1974998,FQU_SRR1974999,FQU_SRR1975000,FQU_SRR1975001,FQU_SRR1975002,FQU_SRR1975003,FQU_SRR1975004,FQU_SRR1975005,FQU_SRR1975006,FQU_SRR1975007,FQU_SRR1975008
FQU_SRR1974942,0.687934217370015,0.579916453423808,0.623324665117635,0.700271986092891,0.607701424080855,0.661213504249122,0.680834308587473,0.666529484241861,0.667144350973667,0.605473083540153,0.620555127828902,0.553716483561518,0.672186264845928,0.571507184643944,0.631972915136388,0.680361655047311,0.613384819826151,0.63794873188586,0.606733532127294,0.63373819526241,0.65944765685014,0.737944277607555,0.690967980400574,0.695713203271084,0.663148870684134,0.712388793634808,0.658286891079765,0.572295568733791,0.619239297114584,0.563238825022437,0.630282243450869,0.527685708124147,0.634328702896691,0.582873872292727,0.662200980936627,0.563378475267594,0.50801288974011,0.500701753874537,0.549421504437571,0.520160853735199,0.638005660101947,0.562731499793588,0.520529732540347,0.662374536057316,0.54911519974585,0.544669091920835,0.495150635141923,0.524641302624495,0.558099162472012,0.525199158814768,0.522583816651837,0.480467096507875,0.473794476114353,0.542174056994758,0.646930661142638,0.511430487916538,0.489636463958167,0.503393675404201,0.534898502026815,0.599965888374756,0.66041255367452,0.533234018937576,0.469513998475955,0.504906709798185,0.559628335258687,0.597303381794964,0.541194295493756,0.488413532839672,0,0.59391457127054,0.457906021358738,0.546719902650411,0.737767230394685,0.592597801507374,0.690454079561456,0.572702478481717,0.604971622760431,0.637216593107312,0.573819431882879,0.602327056973964,0.574386753623306,0.440754107268868,0.569097632934918,0.603664700502961,0.637638152894055,0.548578973114495,0.547392700488812,0.595267322898943,0.655780076283658,0.585772994398813,0.600975963929192,0.470286621782428,0.61643714837584,0.560483058805835,0.618953521868025,0.548593830376033,0.541403147572154,0.650588979411275,0.576605910849752,0.668443725748858,0.623661920969291,0.604679968161471,0.620927265713138,0.523588186194758,0.510583309580593,0.598671525645119,0.554765863147833,0.480625921621831,0.526890668015241,0.674152631316591,0.612436437098228,0.539702492392274,0.552632362628658,0.623577457237149,0.578328305760661,0.646541502552134,0.501749440781995,0.587030928536709,0.599030453532783,0.611527856620045,0.474336293522468,0.595121823793962,0.552362991119946,0.604373316187407,0.555171407880539,0.647504295256074,0.553568485238723,0.666806965266781,0.663322671698603,0.618311664437866,0.570217318499982,0.599329934168057,0.677120533496873,0.544619722843544,0.635047282369481
FQU_SRR1974943,0.710002586065469,0.618733941555597,0.579644159214385,0.720287834736025,0.64042239819136,0.673586716285515,0.738617193250346,0.686109730983036,0.694523874836423,0.644205672601348,0.665393291061448,0.603726628805546,0.707904424472944,0.622269737414417,0.67807369754511,0.725065496552303,0.646239384788855,0.67099208743718,0.642248003217514,0.678596147237472,0.680631068747249,0.774095401926486,0.709808418510913,0.729247171007913,0.69707577767171,0.712511762271339,0.691184866763595,0.611879009430413,0.645293229185998,0.592338138396056,0.664772619514294,0.582240613552332,0.624150767893478,0.626342259477364,0.688643171011681,0.607398278635127,0.591824860517048,0.582401563349433,0.596867246355702,0.585096005448256,0.682692455096245,0.597980156194904,0.579574713019242,0.740412103762969,0.612865279113546,0.591488933033231,0.58125747338375,0.590694402241639,0.611191142441515,0.6368875516567,0.587717856767596,0.559259334579786,0.545115036173939,0.588673960433682,0.658640077394812,0.585773942506298,0.588288905898447,0.605844358336914,0.590494574682987,0.631540189292648,0.684272543102794,0.591615859720722,0.558933973632923,0.610736281797245,0.598368347334334,0.62494006834774,0.605717824673891,0.5201616741453,0.59391457127054,0,0.540251270016481,0.612876248404537,0.771686091977402,0.644147141726473,0.702108893010394,0.549890937039587,0.563212030437642,0.663783443893175,0.634564238261562,0.678896462638464,0.635670451457648,0.537117172492402,0.647605553051054,0.646688900516199,0.690788573952253,0.597816046049862,0.566268594987098,0.667963990085629,0.671345754325777,0.627665731740522,0.638553786404145,0.564206585718901,0.676795102201202,0.628272378330761,0.658757933547396,0.645780640695414,0.588884840544987,0.659217542931732,0.644060769753292,0.680400558417423,0.668108133314245,0.641695783509162,0.676658052350685,0.621214304310785,0.569202551851272,0.560367949178255,0.619466845110296,0.57323904389317,0.588663119970317,0.667909661250106,0.658957367988087,0.607133313498684,0.610777758500465,0.671782307215934,0.606903863951383,0.68092500468186,0.557114334022525,0.635930286237263,0.647947328074576,0.629081582860137,0.545782277407896,0.65152965475873,0.605521160038624,0.647027316482933,0.619398776655589,0.637619520973069,0.617858530795114,0.663262931891945,0.654235298396746,0.665915910515648,0.62709900283229,0.647030978988598,0.701767900923672,0.601148880661318,0.672787505118788
FQU_SRR1974944,0.645735768917695,0.516732170478448,0.597308887489841,0.670126688378332,0.551428047520064,0.608611500613221,0.657831103979365,0.622749679664536,0.634594441563994,0.550263250023084,0.573107938820198,0.488589930645272,0.630632237475847,0.501676468420418,0.589185773455787,0.65390617143277,0.553765034263823,0.594565150231394,0.55466340024396,0.590910653263168,0.608696826065153,0.718191226114915,0.64448135174035,0.664172955541046,0.625954469449101,0.630385423110567,0.616620212875064,0.49852274395908,0.564853415556926,0.461223042778707,0.557004396912548,0.454175058828784,0.568890485840411,0.501641893614987,0.612989383274114,0.469855617188001,0.455630421727503,0.465767212490871,0.461220911532024,0.448471061264155,0.581072832744629,0.470085207181857,0.442286272951027,0.630691279888965,0.4643278655741,0.465132958465275,0.436296301124336,0.457711140621623,0.487101241133201,0.506810550823781,0.452874875058444,0.378011796550477,0.393232988493158,0.456002673349482,0.586989411528046,0.433095679671969,0.452176941422525,0.482309345579791,0.455360688799483,0.521826671655284,0.609480475415894,0.459994778755365,0.422990182741445,0.486474163871448,0.469517829745251,0.54052197438586,0.459105702172345,0.395777398550469,0.457906021358738,0.540251270016481,0,0.484224445041975,0.712775002755841,0.518313925074638,0.632615690390553,0.51514807690862,0.553834790807258,0.577530600963793,0.522196309376508,0.591895824743286,0.505489150478528,0.374611413002184,0.498633772505465,0.545481548131884,0.603124103082147,0.459128592452689,0.479934810884022,0.536966256986977,0.613937989606246,0.500788885628171,0.511775994517489,0.40183658172309,0.561866274174834,0.504031350197591,0.554673829827048,0.514130469896374,0.460966014547782,0.590905668164991,0.508042377089449,0.641205083596271,0.577312219160027,0.528081415671879,0.577723823369653,0.468263813047143,0.423016532898208,0.557687067948549,0.468344120048127,0.408297772000243,0.453945814960339,0.610850767507275,0.51334953199442,0.453606035381191,0.464492344736035,0.545805082981646,0.489858858929427,0.581655543541845,0.402734478056627,0.528289810919844,0.535133889652994,0.521070168282909,0.365276227468941,0.541692080612484,0.476293650555131,0.545301890781092,0.50052304606776,0.594286827215368,0.482396935888172,0.621090635621978,0.613605697482734,0.562247719425375,0.479988632670088,0.543862454431023,0.596999194438074,0.454572156324019,0.565937012852298
FQU_SRR1974945,0.696796752078567,0.575893133300269,0.577716801722245,0.68388934163395,0.614078597390437,0.651367833654027,0.694694680574647,0.651821632589075,0.667749436819902,0.587450294221242,0.622011393588789,0.557913927848876,0.663945620478121,0.571919787658603,0.626163339101615,0.66832940835818,0.618705340482154,0.626011954906619,0.602063693092198,0.608036036026279,0.648621889809301,0.732729117471483,0.673048352774398,0.672757165122998,0.656688400662152,0.673845425265882,0.644931713169354,0.539062481249493,0.622830294806572,0.524720252339365,0.612087989396742,0.501309763109176,0.643330845683859,0.542754560049046,0.638562844884027,0.545609968650528,0.553087754194768,0.542583626710794,0.513603768749147,0.516570180499692,0.634613684999455,0.534980362449138,0.508762664151392,0.676444915936678,0.547305729166993,0.527716234641121,0.533853785247114,0.541829208901427,0.536015705383052,0.586185535053475,0.548644824193529,0.506278106158341,0.471627339569536,0.514219700212057,0.633999220409378,0.52039828855474,0.532402485201178,0.574269181138862,0.523400263918912,0.58340694918927,0.656143466736994,0.499461416942243,0.520480460889338,0.57491348927253,0.521684448469628,0.59934477833449,0.516602941133493,0.471336168514552,0.546719902650411,0.612876248404537,0.484224445041975,0,0.748754936718134,0.590166757204067,0.675280807766545,0.524819968215178,0.542044719767879,0.616760584975547,0.566683996134033,0.655103129390188,0.566947503753963,0.475582965180375,0.571725155904329,0.582230038160006,0.633988282178471,0.540022130472589,0.535805103087949,0.612771195694344,0.649828014544379,0.564531958832089,0.575107511875603,0.516035712155877,0.593810736660306,0.559020307181803,0.601176949668411,0.594223907088784,0.545687704462092,0.658634999437961,0.575388114116381,0.673593351082957,0.616448941597444,0.603225930313432,0.607387693874604,0.571015174105265,0.52245232820157,0.546157029205334,0.573098371620985,0.514656473726829,0.56181015532683,0.659157428721097,0.613736469468745,0.548065575293896,0.562048215428909,0.62082585205479,0.5631375153219,0.6409838930013,0.513390010548372,0.563713635567384,0.594843178494533,0.594264414908536,0.501427525495574,0.588402835252708,0.561986736028057,0.609979392512174,0.578808379444238,0.647350802676767,0.592279591076824,0.681919919348213,0.637960953615026,0.607730103408651,0.577844506832167,0.601716423115527,0.674360848967994,0.546656980372208,0.600424139644609
FRE_SRR1974946,0.812514849321945,0.696459566832759,0.584889009424503,0.776482520387734,0.703558052257008,0.769314989396421,0.798469159718647,0.764758544071851,0.764109702543678,0.724193741947676,0.748127116248615,0.712687349996356,0.769499638537941,0.697639301666332,0.758059677764346,0.791789128591577,0.733238421233669,0.729385234609404,0.729474389854597,0.754228773732274,0.741515057395066,0.816606742352289,0.760423219699097,0.793387283003099,0.794797188606445,0.793975154056418,0.774207071563528,0.750123559278995,0.742482562777647,0.751251539992717,0.756023389051104,0.721641434260602,0.770242189776798,0.745620303269041,0.777234668393059,0.745311543766573,0.732020419812576,0.725804329469196,0.73262676639232,0.731265686176734,0.732589722690574,0.74754485311038,0.713316972128225,0.802332264765003,0.745208246798634,0.737551043920101,0.733183245104021,0.742882869206356,0.715313071945022,0.768094363946351,0.736249583398062,0.734944125467686,0.690811166316341,0.725315521836043,0.745711567453165,0.742616369349137,0.73127709210576,0.7475540204445,0.723561084863314,0.738462950493381,0.774175796781602,0.715793978800042,0.712887185850414,0.755955382782341,0.73937762210056,0.737914851903718,0.736997489525623,0.679499659873135,0.737767230394685,0.771686091977402,0.712775002755841,0.748754936718134,0,0.765153263879833,0.779161812180264,0.621222341303479,0.61516070483715,0.758536030456078,0.746429721213222,0.797424288736752,0.75132202639607,0.691714937775023,0.758622590693613,0.761410153953781,0.774297963324988,0.734304598231989,0.700424181626528,0.776428666439908,0.773939617562353,0.758637291149801,0.768745586884904,0.709366786384909,0.767940301712956,0.757337872015627,0.768036947794952,0.759002360317681,0.736074708421725,0.768234230005208,0.752933656313653,0.78631888010997,0.771711304665638,0.752096647698754,0.779670374333433,0.737958033960506,0.717653809430456,0.633482218580632,0.754163332858969,0.723602522087995,0.735781040511068,0.773721961554266,0.782605107561046,0.751406421187068,0.757406050572096,0.783485409246391,0.734018993261454,0.746796434236228,0.720446683489145,0.751672455367844,0.761770322654431,0.762860829755215,0.71261605092958,0.764204095144658,0.752876489260672,0.726366710006116,0.763040929881236,0.758656789901698,0.75591509970964,0.780365254265552,0.751809619279444,0.758925656520977,0.778263291836488,0.754815542739541,0.787803982310421,0.757441534657916,0.759456971585729
FQU_SRR1974947,0.72449356949758,0.602839333916954,0.563473440285244,0.714333187546751,0.641657273195412,0.687051023374276,0.716559078378395,0.686186996907549,0.691267052238499,0.628420958099852,0.635526715843657,0.606238847955264,0.706950104930599,0.60328561716431,0.661375925880003,0.70197192475946,0.634086332101365,0.663791942732775,0.634968847895594,0.66156982737325,0.676314221947517,0.748500153482589,0.706137349333621,0.706415028007481,0.689903058558799,0.682058139352537,0.688045381516751,0.594396277586775,0.652214697755219,0.551673722847939,0.638214624149263,0.540071841362708,0.659112686031045,0.57841647498859,0.661235785558038,0.579510839694149,0.590282428782659,0.589694219145769,0.565723078207207,0.554220611272773,0.669568229765402,0.572778798038591,0.562226174072703,0.706715598413985,0.571441468731375,0.557607453049756,0.574993841309434,0.56429821653117,0.574043108802427,0.627105990919672,0.586006092551079,0.529805222755142,0.532056573211768,0.564955519019645,0.668555116198261,0.565352971211258,0.588442825450487,0.600984066984682,0.560715902637298,0.614130578670253,0.680738839109911,0.560151201358584,0.551468929242027,0.614798690801385,0.563363216443689,0.634050495630115,0.558444032646403,0.51477991735013,0.592597801507374,0.644147141726473,0.518313925074638,0.590166757204067,0.765153263879833,0,0.695646633683446,0.491435719868545,0.512153656847471,0.646890407020495,0.580396310712381,0.688669901386836,0.584918688710909,0.505948796775499,0.599031503464604,0.606216255962122,0.656071520054271,0.544989446427741,0.557948307133689,0.623061612248695,0.692257704647919,0.617977790101904,0.602865819369623,0.526444060777489,0.638189696298493,0.585409494325231,0.624792187338962,0.617220564125482,0.550119608551544,0.67547207098697,0.588846685709657,0.714239883688856,0.613652835089221,0.596724421856824,0.619304951402307,0.576881784734904,0.529500650899012,0.515170518571927,0.601632504814773,0.555536025491789,0.562058327398123,0.673603177978485,0.625649811732275,0.580880674344589,0.579280635414015,0.637141941266999,0.591418530726901,0.669665121505954,0.525657376546277,0.603189121202011,0.634905867229947,0.625209862578176,0.524463875759902,0.625171596464675,0.613073735405679,0.631963139444513,0.617004950277894,0.656315726174041,0.615670110656548,0.67927907413558,0.68741518484575,0.624795902652257,0.604073233332036,0.623050746907907,0.661192754963353,0.57911084594076,0.647196280261881
FQU_SRR1974948,0.772770524851242,0.67347851517954,0.589559425968788,0.76932124355091,0.716411379107827,0.733474376081055,0.767088423985617,0.73953981281265,0.752091340624602,0.690117387678783,0.71844177521333,0.678631172535236,0.765310441735526,0.693223451055471,0.711751890572796,0.7545305235674,0.708042521959952,0.714742523735069,0.707979056442769,0.730594242984751,0.732921298476395,0.786452976001149,0.757318826362732,0.769095312813674,0.75983318424868,0.762462619011919,0.748536703584563,0.687557752813294,0.696977072435991,0.658953117260445,0.697062639034084,0.658451431168531,0.718186908697915,0.685664764488308,0.729271901400611,0.686002918407735,0.681029815053817,0.664774851793597,0.673867428721599,0.660468130330897,0.744596489868425,0.676790246562817,0.662245265645075,0.761681546646451,0.685609222242151,0.671117741160278,0.677101658750568,0.673796727821197,0.680794146085018,0.708831971115614,0.672232285433563,0.648348705374396,0.630780334892929,0.666239163490994,0.717668631179405,0.67123981275183,0.684434294054933,0.69681389297657,0.670345399533302,0.684360096959563,0.733571941807456,0.659096505751748,0.649922265447811,0.695596778355349,0.6777280858478,0.693860445220384,0.674992045194059,0.606064727659691,0.690454079561456,0.702108893010394,0.632615690390553,0.675280807766545,0.779161812180264,0.695646633683446,0,0.566225693069761,0.573955093889956,0.709516547635068,0.692673613564981,0.744495435299195,0.698708219416045,0.615776401899516,0.694817445192855,0.710685517916121,0.739116515405366,0.674042752960682,0.64620143481539,0.712534897724291,0.717432032622843,0.687806704727779,0.700608117140425,0.634929743318382,0.729071531382055,0.692230139559495,0.711194148910366,0.702020422452644,0.657174393666818,0.71518050097591,0.704535578118703,0.732953914365075,0.730715723656991,0.702676848106508,0.715426080557576,0.679163934838338,0.65196104381691,0.574350544746992,0.69125488848731,0.660286326070573,0.667433922401651,0.717778740936926,0.717832415949382,0.691246125338117,0.690916529492224,0.727546114977203,0.678535181968164,0.729324053503781,0.65517422129091,0.696417568660461,0.719368263971091,0.686024595897998,0.647232726727964,0.707238450543342,0.690654659813799,0.718756321192044,0.693137163762394,0.732449672992312,0.707428970295062,0.731931359011364,0.713875136547849,0.716485156905838,0.707928946828501,0.719726006612082,0.748780475858195,0.685689783501243,0.72254184692355
FQU_SRR1974949,0.641611571109726,0.58393983561921,0.240997210307477,0.57511977338675,0.586789082603369,0.569001440083597,0.622121935549682,0.592206519443954,0.623530555376865,0.550832226442057,0.476296987507722,0.593845963242444,0.617167262110956,0.597248718201705,0.567442597869807,0.565763064021065,0.584825098676953,0.572362039492385,0.578541455372897,0.550371194852398,0.59805855683025,0.578763734711645,0.585696226521169,0.537948308796802,0.546000289335107,0.507064264581622,0.555227367669935,0.529549098983462,0.573766477701909,0.490402470032203,0.502178111625024,0.509043803166657,0.549087005903059,0.491650458765677,0.528944391325284,0.517577358657865,0.55354875313831,0.566649408056752,0.516745018142161,0.53130222942242,0.574718521987573,0.495621629367738,0.528893117194049,0.587953701966669,0.548936214993219,0.509112958915313,0.533193583852663,0.526762424867668,0.511089032088844,0.589416853502046,0.578008218103067,0.509242940975601,0.542935100457393,0.510500652083758,0.538994949477991,0.524778404004257,0.563971874148432,0.566557403504287,0.505268845940633,0.490839669875253,0.562217867699979,0.529302522249395,0.544214556791798,0.566707761922469,0.478241690127115,0.569908021431657,0.531249971985547,0.48812593885191,0.572702478481717,0.549890937039587,0.51514807690862,0.524819968215178,0.621222341303479,0.491435719868545,0.566225693069761,0,0.199350814421533,0.498356575513088,0.519651283056852,0.597747321536151,0.533034344067873,0.522384187919674,0.501334283665598,0.516159619597889,0.572124721771884,0.503811376476422,0.518228627848843,0.501532935966467,0.56643377517127,0.525242753178991,0.511447467442269,0.5110483012953,0.537859196148112,0.545270599968792,0.500723062219102,0.548398870614073,0.506617374062448,0.561811448928638,0.503640428136067,0.597831462203729,0.472811139475739,0.493697920045148,0.491351219832522,0.550757384357837,0.502665182740179,0.193888274834735,0.556811527968807,0.547168331547481,0.546237706861573,0.559210506936147,0.543622840227021,0.542960096004555,0.54588308912554,0.520105779636322,0.549281047231978,0.599230632574048,0.521984499355688,0.521726446735491,0.521153120908571,0.522677849149458,0.556625158944574,0.529083386123233,0.556027221192868,0.576063510769289,0.557077469027131,0.553523008301603,0.550558814864354,0.528131169662453,0.576527518415801,0.517318117837796,0.53342962073637,0.539499969288186,0.536664203102761,0.543336145086297,0.525032649554912
FQU_SRR1974950,0.622163527110867,0.593614167954203,0.247048654190326,0.569998739535243,0.586849722721548,0.558868878844695,0.621520695442085,0.609888153105509,0.638108213374471,0.571501061094087,0.517498069143745,0.615276920238799,0.612792926862087,0.620692980337061,0.569660504820336,0.533992004578447,0.591326263275714,0.58809778880801,0.583660764176024,0.554829630287154,0.59095978688228,0.56284757956289,0.591144214817847,0.549524110278183,0.543551024145009,0.525837825001585,0.545802068996001,0.553292835063946,0.596917100820344,0.54159497811731,0.522591448216832,0.532507611783346,0.587648465808091,0.51227259428338,0.546331027388406,0.520595993841811,0.581227408076477,0.586628217879557,0.532781738524545,0.555502642100574,0.598482942666422,0.525224707482336,0.570287992297588,0.591772689573215,0.553857253874864,0.532632545377288,0.553726593516175,0.562741606068756,0.530868904060613,0.61469437905101,0.591931640628128,0.538389837898208,0.574541298746175,0.53120067445701,0.554084870917027,0.557531346209045,0.592893599344455,0.583300833089481,0.537607338313339,0.49723323143257,0.584310774164012,0.535989571519942,0.576332379114832,0.588559241074714,0.483733343257582,0.583037722677969,0.553770892489416,0.516030025424385,0.604971622760431,0.563212030437642,0.553834790807258,0.542044719767879,0.61516070483715,0.512153656847471,0.573955093889956,0.199350814421533,0,0.505347288537335,0.53791355490029,0.602912608091129,0.56049701428759,0.553224792432846,0.549059408905246,0.525276648844981,0.582459548156102,0.510745989245434,0.538615983852963,0.523653486571312,0.598955442969144,0.542894934228559,0.524779320705038,0.527822421211109,0.587713666915117,0.555936527632311,0.522885377137788,0.57732897767167,0.532680918530493,0.584476385449464,0.527215946766001,0.604629376419417,0.510110853947063,0.535813795712136,0.507949027395044,0.575133639505435,0.54429438341713,0.190454474475474,0.568283522672739,0.582745925216501,0.56012528720075,0.56362546934231,0.562185115741557,0.581567046214033,0.568426239814083,0.534255280364852,0.557555086452013,0.609892226654007,0.556613018441541,0.529095183286544,0.548679247134894,0.542550222836932,0.57992627788464,0.548766105153522,0.584387162115182,0.596118193875259,0.582004351558766,0.574642592796086,0.593476423928079,0.53856276611539,0.576218192672055,0.520588002769033,0.564442398704309,0.543984403531619,0.543923981787757,0.576053291213288,0.513386954451757
FQU_SRR1974951,0.749701433148093,0.620040474226446,0.560294240270596,0.734570548486491,0.653051691242067,0.68200407912439,0.736571964376455,0.702452653959738,0.717700318716951,0.651290526258729,0.674730261434099,0.627186861415788,0.727693640889021,0.632597518250853,0.671114035251719,0.718769016105805,0.662608165119663,0.679682941468506,0.650262740685236,0.671977226044526,0.689714655237706,0.774863612652575,0.712425084337761,0.72232399703151,0.710132987756358,0.721655132145916,0.687600225759432,0.61469415424489,0.675566630642008,0.598811361202125,0.651401863961968,0.593841164915023,0.70340756210016,0.636098653493867,0.682978607757591,0.63077673110743,0.624621168409065,0.630718768507591,0.60171859734002,0.615821043929678,0.687802473047824,0.617181686843785,0.58874081022189,0.755624457670383,0.635982549035906,0.605968760649516,0.623409710278647,0.633491386732804,0.617812083579672,0.679148919850527,0.629179058236019,0.593733519588556,0.570782845352104,0.597494531891407,0.668059686593114,0.610852417301326,0.63393581195714,0.644209075829349,0.621183172859967,0.618067610094679,0.706830175390667,0.575096730963904,0.598991051538692,0.654328946226978,0.596953467078667,0.657803504720842,0.61763500781728,0.537387382586521,0.637216593107312,0.663783443893175,0.577530600963793,0.616760584975547,0.758536030456078,0.646890407020495,0.709516547635068,0.498356575513088,0.505347288537335,0,0.638692713979835,0.729722141077947,0.650402901919981,0.567584588837996,0.637779686600451,0.651462449624796,0.700692212462921,0.610877974879713,0.593407007466967,0.667372958337679,0.704825969941228,0.626365140593748,0.662322502572095,0.581441186593994,0.673408189881325,0.653142642434332,0.657114011319822,0.661329245287356,0.615692663780173,0.719039516943978,0.636118990847182,0.721413498230562,0.67135926360232,0.671335220875766,0.660008595055607,0.635284944185147,0.573076791425613,0.515982354748374,0.65616627461186,0.610796563787589,0.630899182026272,0.701617258745613,0.672152530184954,0.638552054708401,0.627845679438567,0.66719183241338,0.616923784855753,0.693965268650418,0.598746503847624,0.635480607355051,0.664767208154135,0.662065718587173,0.593016777466818,0.664189113047401,0.64010295735164,0.659413681845581,0.656726349263488,0.681902200254914,0.667319732772343,0.739921757623329,0.700233694122779,0.666118048028566,0.652890425407978,0.668157502177164,0.714543893291183,0.627655056989571,0.677440873353397
FQU_SRR1974952,0.723606127069008,0.609106400289636,0.594579165596703,0.718749437705374,0.632612721205605,0.682849924849947,0.728453936707884,0.671588006114851,0.686387804286465,0.610438844630368,0.636262637027083,0.592506749817507,0.700833100722884,0.602510025776107,0.645169702323997,0.719822586874567,0.640575746416457,0.64809798343583,0.631191371002082,0.634456738273204,0.681390112028694,0.748134275373554,0.699445090274125,0.707872868173307,0.693876748712698,0.687911243146582,0.680576713936106,0.569514187492709,0.648100222143758,0.54650660615393,0.641415473691901,0.536590333755889,0.65679730860427,0.572561447132233,0.672486670208035,0.575566130218188,0.592498632189033,0.576593723627014,0.549712714076494,0.548090002525143,0.661683164757332,0.571023671276119,0.538439956076942,0.691319128906441,0.571859847956461,0.553024901670285,0.575979395486738,0.566801613122706,0.574482338425818,0.626716709256301,0.575538453133119,0.546780601643485,0.51896315982203,0.538300578656763,0.65590929901839,0.54781892466639,0.576556996935312,0.589575222132161,0.554331984572099,0.606962883720665,0.681731894931818,0.552170651108469,0.56616496710373,0.612344223804203,0.554345811717406,0.617747392437869,0.547710910566782,0.50849741649593,0.573819431882879,0.634564238261562,0.522196309376508,0.566683996134033,0.746429721213222,0.580396310712381,0.692673613564981,0.519651283056852,0.53791355490029,0.638692713979835,0,0.692358797800938,0.591460640862609,0.517261653135615,0.584132061123334,0.613656885657675,0.654007690734475,0.543270110457129,0.560306591390796,0.60944327916637,0.685437218198728,0.589095705695892,0.580208450911286,0.538767975709326,0.628914387806671,0.575147505225541,0.623463602380464,0.615305917028151,0.565992372155979,0.664985004402288,0.579659836485326,0.69359918169037,0.627796174259148,0.61027450291208,0.638421301589019,0.579797674342591,0.531229707081193,0.525847351430509,0.59890981560947,0.545332281463829,0.565875233208247,0.677060282503783,0.621114194747066,0.568079117575303,0.573146426168348,0.643086773462883,0.579558362951158,0.65493109608687,0.539563227875434,0.602510857945162,0.611253725049948,0.619256717240507,0.513612652769119,0.61429922746623,0.605237088801929,0.622956468995058,0.621516360866874,0.664291963417729,0.620208859220989,0.679228483804287,0.677631250285651,0.648043775122175,0.599519909554561,0.624469270772022,0.674364094579121,0.576045639059189,0.646064623639522
