"","conc.b","conc.a","fail.r","corr.b","corr.a","corr.theta","corr.ltheta.b","corr.ltheta.t","corr.ltheta.m","corr.ltheta.s","corr.ltheta.r","conc.a2"
"NEU_SRR1974661",2.12319836642038,-1.02190615541862,-2.30258509299405,-2.12750413343269,1,0.205398483251062,-1.37754967800658,2.97109790179551,9.66399653574377,-0.217621181448754,5.41485907161287,0.139206930931554
"NEU_SRR1974662",0.901675838144772,-0.518632443969633,-2.30258509299405,-1.69166824401334,1,0.257325701738883,-1.93547346017251,3.30480365775559,10.3890200117006,-0.172755172535853,5.97506749009914,0.141054679423846
"NEU_SRR1974663",-0.786253835273164,-0.215197818487269,-2.30258509299405,-1.45403096686057,1,0.136483993136153,-2.57968901464451,2.66271086834811,12.6960430325852,-0.24813797477165,20,0.0890946291807384
"NEU_SRR1974673",-1.61953893211538,-0.103384780825,-2.30258509299405,-1.55312365107973,1,0.109905545663174,-1.15794586454222,2.66543258465679,7.26725054362062,-0.313834216098644,1.77966881433526,0.0544151082276643
"NEU_SRR1974674",0.322607749351737,-0.542480650781735,-2.30258509299405,-1.36799132145596,1,0.237363579249341,-3.5133698169923,3.00701595360377,5.66168553138748,-0.206992793179929,0.75047291970889,0.155003689125721
"NEU_SRR1974677",0.763851266584089,-0.778557171829015,-2.30258509299405,-1.59601980929299,1,0.22906057447569,-6.068099874564,3.76603834781844,5.31369773035669,-0.144516318480533,0.525673133066523,0.182955637261078
"NEU_SRR1974681",0.660375898312791,-0.653345529774493,-2.30258509299405,-1.31137008555604,1,0.234689563950408,-4.02036458893812,2.85070711171816,4.86173704403583,-0.262085985953893,0.497936691174189,0.164665575014825
"NEU_SRR1974684",2.29881983233051,-1.22923659045653,-2.30258509299405,-1.70384603651661,1,0.296845522847061,-1.66075107249037,3.27793793935997,7.73068561641799,-0.188483691396278,2.93879104057926,0.240774928298321
"NEU_SRR1974686",2.66582232378306,-1.23845517564792,-2.30258509299405,-1.57061694161066,1,0.328785191147397,-1.05262532620994,3.59215970575746,10.0848571937284,-0.176295880387858,10.0015685705193,0.236716665201603
"NEU_SRR1974697",6.51289437083977,-1.85579096774792,-2.30258509299405,-2.3768859848648,1,0.269986321587085,-3.72598004984415,3.92498776230948,4.97162245473024,-0.206949217590152,0.784600404765839,0.182219069707515
"NEU_SRR1974704",3.63746792450682,-1.3436659470325,-2.30258509299405,-1.75206822553323,1,0.420408216802494,-3.087230720993,3.82561474217087,0.428265696698263,-0.729031058595653,0.104080587268429,0.226339750925888
